Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
Sh2-235;HII;05:41:01.39;+35:51:15.0;Aur;10;;;;;;;;;;;;;;;;;;;;;;;
Sh2-236;HII;05:22:33.83;+33:21:54.2;Aur;55;;;;;;;;;;;;;;;;;;;;;;;
Sh2-237;HII;05:31:25.45;+34:16:37.9;Aur;7;;;;;;;;;;;;;;;;;;;;;;;
Sh2-238;HII;04:21:49.99;+19:32:15.6;Tau;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-239;HII;04:31:17.41;+18:06:59.9;Tau;5;;;;;;;;;;;;;;;;;;;;;;;
Sh2-240;HII;05:41:00.33;+28:06:13.4;Tau;180;;;;;;;;;;;;;;;;;;;;;;;
Sh2-241;HII;06:04:07.31;+30:14:52.0;Aur;10;;;;;;;;;;;;;;;;;;;;;;;
Sh2-242;HII;05:51:51.38;+27:00:38.5;Tau;7;;;;;;;;;;;;;;;;;;;;;;;
Sh2-243;HII;05:39:22.52;+23:17:26.6;Tau;6;;;;;;;;;;;;;;;;;;;;;;;
Sh2-244;HII;05:34:30.74;+21:57:08.5;Tau;5;;;;;;;;;;;;;;;;;;;;;;;
Sh2-245;HII;04:02:33.46;+04:07:42.7;Tau;720;;;;;;;;;;;;;;;;;;;;;;;
Sh2-246;HII;05:02:09.60;+14:05:44.4;Ori;65;;;;;;;;;;;;;;;;;;;;;;;
Sh2-247;HII;06:08:30.35;+21:37:11.9;Gem;9;;;;;;;;;;;;;;;;;;;;;;;
Sh2-248;HII;06:16:38.68;+22:30:01.0;Gem;50;;;;;;;;;;;;;;;;;;;;;;;
Sh2-249;HII;06:20:58.24;+23:05:23.3;Gem;80;;;;;;;;;;;;;;;;;;;;;;;
Sh2-250;HII;04:40:11.34;+07:21:46.1;Tau;10;;;;;;;;;;;;;;;;;;;;;;;
Sh2-251;HII;04:32:49.84;+05:51:45.7;Tau;35;;;;;;;;;;;;;;;;;;;;;;;
Sh2-252;HII;06:09:39.35;+20:30:01.6;Ori;40;;;;;;;;;;;;;;;;;;;;;;;
Sh2-253;HII;06:25:43.93;+20:01:41.3;Gem;5;;;;;;;;;;;;;;;;;;;;;;;
Sh2-254;HII;06:12:20.91;+18:02:37.6;Ori;11;;;;;;;;;;;;;;;;;;;;;;;
Sh2-255;HII;06:13:08.73;+17:58:30.6;Ori;3;;;;;;;;;;;;;;;;;;;;;;;
Sh2-256;HII;06:12:38.65;+17:56:35.0;Ori;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-257;HII;06:12:50.73;+17:58:33.3;Ori;3;;;;;;;;;;;;;;;;;;;;;;;
Sh2-258;HII;06:13:32.60;+17:55:27.2;Ori;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-259;HII;06:11:37.38;+17:26:43.9;Ori;2;;;;;;;;;;;;;;;;;;;;;;;
Sh2-260;HII;04:55:07.89;+05:39:42.1;Ori;22;;;;;;;;;;;;;;;;;;;;;;;
Sh2-261;HII;06:08:57.21;+15:48:06.9;Ori;45;;;;;;;;;;;;;;;;;;;;;;;
Sh2-262;HII;05:06:45.25;+06:10:04.2;Ori;20;;;;;;;;;;;;;;;;;;;;;;;
Sh2-263;HII;05:21:44.69;+08:23:56.5;Ori;22;;;;;;;;;;;;;;;;;;;;;;;
Sh2-264;HII;05:35:12.54;+09:56:00.3;Ori;390;;;;;;;;;;;;;;;;;;;;;;;
Sh2-265;HII;05:18:36.39;+07:26:23.3;Ori;70;;;;;;;;;;;;;;;;;;;;;;;
Sh2-266;HII;06:18:49.85;+15:16:40.5;Ori;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-267;HII;06:15:53.35;+14:16:06.0;Ori;4;;;;;;;;;;;;;;;;;;;;;;;
Sh2-268;HII;06:10:15.06;+13:19:55.1;Ori;60;;;;;;;;;;;;;;;;;;;;;;;
Sh2-269;HII;06:14:34.26;+13:49:17.4;Ori;4;;;;;;;;;;;;;;;;;;;;;;;
Sh2-270;HII;06:10:13.79;+12:48:55.2;Ori;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-271;HII;06:14:54.65;+12:21:14.2;Ori;2;;;;;;;;;;;;;;;;;;;;;;;
Sh2-272;HII;06:15:00.61;+12:20:13.3;Ori;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-273;HII;06:40:48.52;+09:54:28.8;Mon;250;;;;;;;;;;;;;;;;;;;;;;;
Sh2-274;HII;07:29:06.91;+13:15:43.0;Gem;8;;;;;;;;;;;;;;;;;;;;;;;
Sh2-275;HII;06:31:42.90;+04:55:46.6;Mon;100;;;;;;;;;;;;;;;;;;;;;;;
Sh2-276;HII;05:27:28.14;-03:57:54.9;Ori;1200;;;;;;;;;;;;;;;;;;;;;;;Barnard's Loop
Sh2-277;HII;05:40:43.65;-02:26:49.7;Ori;120;;;;;;;;;;;;;;;;;;;;;;;
Sh2-278;HII;05:19:48.25;-05:39:49.1;Ori;50;;;;;;;;;;;;;;;;;;;;;;;
Sh2-279;HII;05:35:20.17;-04:48:03.2;Ori;20;;;;;;;;;;;;;;;;;;;;;;;
Sh2-280;HII;06:34:19.35;+02:32:23.6;Mon;40;;;;;;;;;;;;;;;;;;;;;;;
Sh2-281;HII;05:34:54.62;-05:27:59.6;Ori;60;;;;;;;;;;;;;;;;;;;;;;;
Sh2-282;HII;06:37:58.98;+01:30:51.8;Mon;35;;;;;;;;;;;;;;;;;;;;;;;
Sh2-283;HII;06:38:39.13;+00:42:45.8;Mon;3;;;;;;;;;;;;;;;;;;;;;;;
Sh2-284;HII;06:45:02.04;+00:13:50.8;Mon;80;;;;;;;;;;;;;;;;;;;;;;;
Sh2-285;HII;06:55:12.38;-00:30:36.4;Mon;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-286;HII;06:54:33.27;-04:30:31.5;Mon;6;;;;;;;;;;;;;;;;;;;;;;;
Sh2-287;HII;06:59:32.66;-04:48:13.9;Mon;12;;;;;;;;;;;;;;;;;;;;;;;
Sh2-288;HII;07:08:33.92;-04:18:29.9;Mon;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-289;HII;06:45:56.61;-07:20:18.3;Mon;11;;;;;;;;;;;;;;;;;;;;;;;
Sh2-290;HII;08:54:11.10;+08:55:16.4;Cnc;17;;;;;;;;;;;;;;;;;;;;;;;
Sh2-291;HII;06:55:25.20;-08:01:39.4;Mon;8;;;;;;;;;;;;;;;;;;;;;;;
Sh2-292;HII;07:04:25.82;-10:26:56.1;Mon;21;;;;;;;;;;;;;;;;;;;;;;;
Sh2-293;HII;07:01:47.73;-11:18:34.0;CMa;11;;;;;;;;;;;;;;;;;;;;;;;
Sh2-294;HII;07:16:34.52;-09:26:37.5;Mon;7;;;;;;;;;;;;;;;;;;;;;;;
Sh2-295;HII;07:02:41.40;-11:27:41.6;CMa;8;;;;;;;;;;;;;;;;;;;;;;;
Sh2-296;HII;07:05:48.07;-11:13:07.8;CMa;200;;;;;;;;;;;;;;;;;;;;;;;
Sh2-297;HII;07:05:15.44;-12:20:03.4;CMa;7;;;;;;;;;;;;;;;;;;;;;;;
Sh2-298;HII;07:18:37.99;-13:11:55.1;CMa;22;;;;;;;;;;;;;;;;;;;;;;;
Sh2-299;HII;07:30:39.78;-15:17:33.9;Pup;1;;;;;;;;;;;;;;;;;;;;;;;
Sh2-300;HII;07:31:03.53;-15:24:37.1;Pup;3;;;;;;;;;;;;;;;;;;;;;;;
Sh2-301;HII;07:09:48.87;-18:28:42.7;CMa;9;;;;;;;;;;;;;;;;;;;;;;;
Sh2-302;HII;07:31:41.91;-16:58:42.5;Pup;21;;;;;;;;;;;;;;;;;;;;;;;
Sh2-303;HII;06:54:01.82;-22:25:30.1;CMa;90;;;;;;;;;;;;;;;;;;;;;;;
Sh2-304;HII;06:43:26.64;-24:07:59.8;CMa;200;;;;;;;;;;;;;;;;;;;;;;;
Sh2-305;HII;07:30:08.12;-18:31:30.1;Pup;4;;;;;;;;;;;;;;;;;;;;;;;
Sh2-306;HII;07:30:36.75;-19:06:34.1;Pup;30;;;;;;;;;;;;;;;;;;;;;;;
Sh2-307;HII;07:35:31.99;-18:45:13.7;Pup;6;;;;;;;;;;;;;;;;;;;;;;;
Sh2-308;HII;06:54:09.76;-23:56:31.5;CMa;35;;;;;;;;;;;;;;;;;;;;;;;
Sh2-309;HII;07:32:06.10;-19:25:46.2;Pup;12;;;;;;;;;;;;;;;;;;;;;;;
Sh2-310;HII;07:13:03.39;-24:35:10.8;CMa;480;;;;;;;;;;;;;;;;;;;;;;;
Sh2-311;HII;07:52:20.82;-26:26:27.6;Pup;45;;;;;;;;;;;;;;;;;;;;;;;
Sh2-312;HII;08:59:09.75;-25:41:18.5;Pyx;720;;;;;;;;;;;;;;;;;;;;;;;
Sh2-313;HII;12:53:31.65;-22:51:35.2;Hya;12;;;;;;;;;;;;;;;;;;;;;;;
