Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
LDN 691;DrkN;19:29:20.76;+11:56:16.1;Aql;15.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 692;DrkN;19:22:19.46;+12:55:47.6;Aql;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 693;DrkN;19:10:17.35;+14:29:57.8;Aql;247.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 694;DrkN;19:40:40.13;+10:57:01.4;Aql;19.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 695;DrkN;19:44:22.75;+10:27:16.2;Aql;35.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 696;DrkN;19:29:20.02;+12:36:16.2;Aql;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 697;DrkN;19:02:15.26;+16:04:24.2;Aql;44.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 698;DrkN;19:26:07.37;+13:06:02.9;Aql;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 699;DrkN;19:29:19.82;+12:46:16.0;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 700;DrkN;19:41:15.82;+11:15:04.0;Aql;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 701;DrkN;19:34:56.52;+12:16:38.6;Aql;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 702;DrkN;19:36:26.54;+12:16:44.8;Aql;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 703;DrkN;19:47:34.42;+10:50:28.7;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 704;DrkN;19:26:48.60;+13:46:05.9;Aql;18.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 705;DrkN;19:36:50.38;+12:26:46.3;Aql;17.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 706;DrkN;18:20:07.25;+21:45:23.4;Her;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 707;DrkN;19:48:39.77;+11:27:32.8;Aql;9.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 708;DrkN;19:02:13.42;+17:34:23.9;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 709;DrkN;19:14:15.14;+16:25:14.5;Sge;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 710;DrkN;19:02:12.82;+18:04:23.9;Aql;12.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 711;DrkN;19:02:12.82;+18:04:23.9;Aql;147.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 712;DrkN;18:59:12.12;+18:34:11.3;Aql;55.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 713;DrkN;19:12:14.28;+17:05:06.0;Sge;120.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 714;DrkN;19:12:13.27;+17:55:05.9;Sge;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 715;DrkN;19:05:11.64;+19:04:36.5;Sge;20.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 716;DrkN;19:23:14.62;+17:05:51.4;Sge;224.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 717;DrkN;19:16:13.30;+18:00:22.7;Sge;23.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 718;DrkN;19:12:12.46;+18:35:06.0;Sge;43.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 719;DrkN;19:03:10.75;+19:44:28.3;Sge;17.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 720;DrkN;19:37:16.99;+15:26:48.1;Aql;158.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 721;DrkN;19:31:15.36;+16:41:24.0;Sge;261.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 722;DrkN;19:24:13.03;+18:25:55.6;Sge;9.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 723;DrkN;19:18:11.86;+19:13:30.7;Sge;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 724;DrkN;19:12:10.58;+20:05:06.0;Sge;147.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 725;DrkN;19:28:13.49;+18:10:11.6;Sge;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 726;DrkN;19:46:16.73;+15:57:23.8;Aql;10.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 727;DrkN;19:31:13.49;+18:16:23.9;Sge;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 728;DrkN;19:09:09.22;+21:04:53.4;Sge;60.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 729;DrkN;19:40:21.00;+17:17:00.2;Sge;9.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 730;DrkN;19:20:11.06;+19:55:39.0;Sge;9.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 731;DrkN;19:38:14.52;+17:36:52.2;Sge;31.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 732;DrkN;19:19:40.73;+20:10:36.8;Sge;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 733;DrkN;19:44:15.34;+17:07:16.0;Sge;37.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 734;DrkN;19:08:07.90;+22:04:49.1;Vul;48.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 735;DrkN;19:22:10.51;+20:25:47.3;Vul;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 736;DrkN;19:14:08.76;+21:35:14.3;Vul;48.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 737;DrkN;19:40:13.82;+18:16:59.9;Sge;16.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 738;DrkN;19:21:09.84;+20:55:43.0;Vul;14.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 739;DrkN;19:24:10.37;+20:35:55.3;Vul;37.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 740;DrkN;19:28:11.16;+20:06:11.5;Vul;117.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 741;DrkN;19:21:09.65;+21:05:43.1;Vul;158.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 742;DrkN;19:33:11.95;+19:36:32.0;Vul;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 743;DrkN;19:38:24.96;+18:56:52.8;Sge;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 744;DrkN;19:19:27.14;+21:25:36.1;Vul;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 745;DrkN;19:48:14.74;+17:47:31.6;Sge;42.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 746;DrkN;19:22:09.43;+21:17:47.0;Vul;11.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 747;DrkN;19:41:13.18;+18:52:04.1;Sge;7.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 748;DrkN;19:25:09.79;+21:05:59.3;Vul;45.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 749;DrkN;19:15:07.70;+22:25:18.1;Vul;32.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 750;DrkN;19:18:08.26;+22:05:30.5;Vul;169.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 751;DrkN;19:21:02.81;+21:44:42.7;Vul;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 752;DrkN;19:38:54.29;+19:31:54.8;Vul;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 753;DrkN;19:48:14.16;+18:17:31.6;Sge;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 754;DrkN;19:47:13.63;+18:42:27.7;Sge;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 755;DrkN;19:27:09.46;+21:26:07.4;Vul;24.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 756;DrkN;19:27:39.48;+21:26:09.6;Vul;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 757;DrkN;19:42:12.38;+19:34:07.7;Vul;10.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 758;DrkN;19:46:43.32;+18:57:25.6;Sge;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 759;DrkN;19:10:05.33;+24:04:57.4;Vul;35.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 760;DrkN;19:30:09.07;+21:51:19.8;Vul;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 761;DrkN;19:36:10.25;+21:06:43.9;Vul;20.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 762;DrkN;19:19:54.94;+23:10:37.9;Vul;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 763;DrkN;19:18:36.55;+23:25:32.5;Vul;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 764;DrkN;19:19:06.58;+23:25:34.7;Vul;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 765;DrkN;19:44:11.62;+20:17:15.7;Vul;12.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 766;DrkN;19:49:12.65;+19:37:35.4;Vul;61.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 767;DrkN;19:25:07.68;+22:45:59.4;Vul;26.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 768;DrkN;19:28:08.04;+22:36:11.5;Vul;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 769;DrkN;19:24:07.22;+23:05:55.3;Vul;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 770;DrkN;19:32:08.83;+22:06:27.7;Vul;35.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 771;DrkN;19:20:42.50;+23:31:41.2;Vul;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 772;DrkN;19:25:07.25;+23:05:59.3;Vul;15.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 773;DrkN;19:22:30.72;+23:25:48.7;Vul;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 774;DrkN;19:22:54.72;+23:25:50.2;Vul;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 775;DrkN;19:23:36.77;+23:25:53.0;Vul;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 776;DrkN;19:35:08.98;+22:06:40.0;Vul;43.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 777;DrkN;19:12:04.08;+25:05:05.6;Vul;28.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 778;DrkN;19:27:06.60;+23:41:07.4;Vul;12.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 779;DrkN;19:30:07.15;+23:21:19.8;Vul;22.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 780;DrkN;19:14:03.70;+25:25:13.8;Vul;21.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 781;DrkN;19:28:06.53;+23:46:11.6;Vul;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 782;DrkN;19:28:06.31;+23:56:11.4;Vul;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 783;DrkN;19:27:06.05;+24:06:07.6;Vul;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 784;DrkN;19:29:06.14;+24:06:15.5;Vul;37.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 785;DrkN;19:34:06.41;+24:06:35.6;Vul;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 786;DrkN;19:31:35.83;+24:26:25.8;Vul;11.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 787;DrkN;19:53:09.89;+22:07:50.9;Vul;293.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 788;DrkN;19:33:35.52;+24:46:33.6;Vul;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 789;DrkN;19:49:37.87;+23:37:37.2;Vul;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 790;DrkN;19:35:04.39;+25:41:39.8;Vul;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 791;DrkN;19:49:37.46;+23:57:37.1;Vul;18.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 792;DrkN;19:37:04.51;+25:41:47.8;Vul;22.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 793;DrkN;19:39:34.97;+25:26:57.8;Vul;15.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 794;DrkN;19:37:03.29;+26:36:47.5;Vul;31.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 795;DrkN;19:37:03.29;+26:36:47.5;Vul;31.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 796;DrkN;19:44:04.03;+26:22:15.6;Vul;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 797;DrkN;20:05:39.05;+23:28:38.3;Vul;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 798;DrkN;19:47:04.56;+26:07:27.1;Vul;94.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 799;DrkN;19:42:33.19;+26:57:09.4;Vul;9.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 800;DrkN;19:44:03.50;+26:47:15.4;Vul;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 801;DrkN;20:03:25.90;+24:18:29.9;Vul;12.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 802;DrkN;19:59:42.84;+24:58:16.0;Vul;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 803;DrkN;19:42:20.74;+27:17:08.9;Vul;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 804;DrkN;19:42:50.81;+27:15:10.8;Vul;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 805;DrkN;20:01:37.25;+24:45:23.0;Vul;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 806;DrkN;19:44:21.07;+27:07:16.7;Vul;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 807;DrkN;19:43:38.69;+27:22:13.8;Vul;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 808;DrkN;19:45:02.90;+27:17:19.3;Vul;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 809;DrkN;20:04:06.94;+25:08:32.6;Vul;89.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 810;DrkN;19:45:02.02;+27:57:19.4;Cyg;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 811;DrkN;19:40:00.43;+28:51:59.4;Cyg;30.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 812;DrkN;19:45:01.22;+28:32:19.3;Cyg;22.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 813;DrkN;19:43:00.29;+29:07:11.3;Cyg;28.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 814;DrkN;20:04:04.97;+26:43:32.5;Vul;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 815;DrkN;19:47:00.58;+29:07:27.1;Vul;91.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 816;DrkN;19:35:57.82;+30:31:43.3;Cyg;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 817;DrkN;19:40:58.75;+30:07:03.4;Cyg;134.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 818;DrkN;20:17:06.70;+26:09:20.5;Vul;189.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 819;DrkN;19:47:58.92;+30:22:31.1;Cyg;20.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 820;DrkN;19:44:57.86;+30:57:19.1;Cyg;36.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 821;DrkN;19:37:07.08;+32:26:48.1;Cyg;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 822;DrkN;19:46:56.35;+32:07:27.1;Cyg;93.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 823;DrkN;20:09:00.98;+30:08:51.0;Cyg;72.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 824;DrkN;20:16:02.59;+29:24:16.9;Cyg;27.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 825;DrkN;19:51:55.30;+33:07:46.6;Cyg;85.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 826;DrkN;19:48:54.43;+33:32:34.8;Cyg;14.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 827;DrkN;20:18:02.40;+29:42:24.1;Cyg;14.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 828;DrkN;19:50:54.60;+33:32:42.4;Cyg;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 829;DrkN;19:53:12.96;+33:26:51.4;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 830;DrkN;19:51:54.34;+33:46:46.2;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 831;DrkN;19:53:54.62;+33:42:54.0;Cyg;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 832;DrkN;19:54:54.65;+33:45:58.0;Cyg;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 833;DrkN;19:54:54.58;+33:47:57.8;Cyg;73.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 834;DrkN;19:53:53.59;+34:23:53.9;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 835;DrkN;19:53:23.11;+34:40:52.0;Cyg;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 836;DrkN;19:53:23.06;+34:42:52.2;Cyg;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 837;DrkN;20:23:55.58;+30:46:45.1;Cyg;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 838;DrkN;20:24:01.61;+30:46:45.5;Cyg;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 839;DrkN;19:59:54.58;+34:08:17.2;Cyg;71.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 840;DrkN;19:54:16.51;+35:07:55.6;Cyg;19.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 841;DrkN;20:10:57.10;+33:08:58.2;Cyg;328.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 842;DrkN;20:19:59.62;+31:59:31.2;Cyg;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 843;DrkN;20:20:41.76;+31:55:33.6;Cyg;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 844;DrkN;20:30:26.40;+30:40:08.0;Cyg;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 845;DrkN;20:05:00.74;+34:21:36.4;Cyg;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 846;DrkN;20:42:05.42;+29:10:47.6;Vul;103.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 847;DrkN;20:01:53.28;+35:08:24.7;Cyg;103.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 848;DrkN;20:05:18.05;+34:51:37.4;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 849;DrkN;20:04:35.62;+35:06:34.6;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 850;DrkN;20:11:55.78;+34:09:01.8;Cyg;53.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 851;DrkN;20:30:19.13;+31:40:07.7;Cyg;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 852;DrkN;20:05:53.69;+35:08:39.5;Cyg;10.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 853;DrkN;20:06:53.66;+35:13:43.3;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 854;DrkN;19:57:50.95;+36:23:09.2;Cyg;19.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 855;DrkN;19:58:33.02;+36:23:12.1;Cyg;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 856;DrkN;20:08:11.88;+35:10:48.0;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 857;DrkN;20:01:51.74;+36:08:24.4;Cyg;53.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 858;DrkN;20:11:06.55;+34:56:58.9;Cyg;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 859;DrkN;20:31:24.38;+32:20:11.4;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 860;DrkN;20:04:52.20;+36:03:35.6;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 861;DrkN;20:00:26.62;+36:46:19.2;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 862;DrkN;20:06:51.00;+36:58:43.3;Cyg;53.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 863;DrkN;20:07:44.90;+37:06:46.4;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 864;DrkN;20:42:01.82;+32:10:47.3;Cyg;134.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 865;DrkN;20:04:13.44;+37:46:33.6;Cyg;16.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 866;DrkN;20:07:07.78;+37:46:44.4;Cyg;24.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 867;DrkN;19:59:53.40;+38:43:17.0;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 868;DrkN;20:47:02.42;+32:11:03.8;Cyg;48.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 869;DrkN;19:59:46.13;+39:28:16.7;Cyg;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 870;DrkN;20:36:57.31;+35:10:30.4;Cyg;300.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 871;DrkN;20:05:46.30;+39:48:39.2;Cyg;15.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 872;DrkN;20:01:44.66;+40:28:24.2;Cyg;17.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 873;DrkN;20:40:57.84;+35:10:44.0;Cyg;59.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 874;DrkN;20:41:57.96;+35:10:47.3;Cyg;59.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 875;DrkN;20:07:46.27;+39:58:46.9;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 876;DrkN;20:09:16.61;+39:53:52.4;Cyg;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 877;DrkN;20:14:17.26;+39:54:10.8;Cyg;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 878;DrkN;20:08:45.24;+40:39:50.4;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 879;DrkN;20:20:49.08;+39:19:34.3;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 880;DrkN;20:13:46.49;+40:19:09.1;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 881;DrkN;20:17:47.86;+39:49:23.5;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 882;DrkN;20:19:18.34;+39:39:28.8;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 883;DrkN;20:19:48.41;+39:39:30.6;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 884;DrkN;20:05:43.42;+41:28:39.4;Cyg;66.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 885;DrkN;20:09:14.47;+41:08:52.4;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 886;DrkN;20:18:47.74;+39:59:27.2;Cyg;61.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 887;DrkN;20:03:41.35;+42:28:31.8;Cyg;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 888;DrkN;20:18:46.63;+40:39:27.0;Cyg;126.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 889;DrkN;20:24:48.31;+40:09:48.6;Cyg;53.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 890;DrkN;20:03:40.58;+42:53:31.6;Cyg;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 891;DrkN;20:13:43.63;+41:59:08.9;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 892;DrkN;20:15:44.21;+41:49:16.3;Cyg;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 893;DrkN;20:12:43.06;+42:14:05.3;Cyg;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 894;DrkN;20:15:44.06;+41:54:16.2;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 895;DrkN;20:15:42.74;+42:39:16.2;Cyg;142.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 896;DrkN;20:41:51.62;+39:40:47.3;Cyg;10.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 897;DrkN;20:24:44.98;+42:09:48.6;Cyg;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 898;DrkN;20:41:51.36;+39:50:47.0;Cyg;15.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 899;DrkN;20:23:43.94;+42:39:45.0;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 900;DrkN;20:24:43.97;+42:44:48.5;Cyg;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 901;DrkN;20:21:30.43;+43:19:36.8;Cyg;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 902;DrkN;20:21:42.46;+43:19:37.6;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 903;DrkN;20:08:37.13;+45:03:50.4;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 904;DrkN;20:52:54.10;+39:11:23.3;Cyg;169.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 905;DrkN;20:09:36.79;+45:18:54.0;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 906;DrkN;20:36:46.90;+42:10:30.0;Cyg;238.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 907;DrkN;20:45:14.14;+41:00:58.3;Cyg;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 908;DrkN;20:19:38.74;+45:09:30.6;Cyg;36.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 909;DrkN;20:19:38.74;+45:09:30.6;Cyg;117.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 910;DrkN;20:19:38.40;+45:19:30.4;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 911;DrkN;20:40:46.32;+42:55:43.7;Cyg;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 912;DrkN;21:07:57.24;+38:42:09.7;Cyg;53.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 913;DrkN;20:24:15.19;+45:19:46.9;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 914;DrkN;20:51:50.23;+41:41:19.7;Cyg;137.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 915;DrkN;20:45:22.85;+43:05:58.9;Cyg;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 916;DrkN;20:57:52.03;+41:11:38.8;Cyg;72.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 917;DrkN;20:40:14.16;+44:08:42.0;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 918;DrkN;20:40:56.38;+44:05:44.2;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 919;DrkN;20:32:40.75;+45:17:16.4;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 920;DrkN;20:32:40.66;+45:20:16.4;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 921;DrkN;20:33:10.87;+45:16:18.1;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 922;DrkN;20:38:43.10;+44:35:37.0;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
